title,price_EGP,image_url
"NIVEA SUN Spray, UVA & UVB Protection, Protect & Moisture, SPF 30, 200ml",753.0,https://m.media-amazon.com/images/I/61073YRCikS._AC_UL320_.jpg
"NIVEA SUN Spray, UVA & UVB Protection, Protect & Moisture, SPF 30, 200ml",753.0,https://m.media-amazon.com/images/I/61073YRCikS._AC_UL320_.jpg
"NIVEA SUN Spray, UVA & UVB Protection, Protect & Moisture, SPF 30, 200ml",753.0,https://m.media-amazon.com/images/I/61073YRCikS._AC_UL320_.jpg
"NIVEA SUN Spray, UVA & UVB Protection, Protect & Moisture, SPF 30, 200ml",753.0,https://m.media-amazon.com/images/I/61073YRCikS._AC_UL320_.jpg
"NIVEA SUN Spray, UVA & UVB Protection, Protect & Moisture, SPF 30, 200ml",753.0,https://m.media-amazon.com/images/I/61073YRCikS._AC_UL320_.jpg
"COSRX Ultra-Light Invisible Sunscreen | SPF50 PA++++, No White Cast, Lightweight & Fast-Absorbing, UV Protection, Hydration boost sunscreen for Sun-Damaged, dry skin. Aloe and Witch Hazel leaf water",825.0,https://m.media-amazon.com/images/I/61g8ze-pgsL._AC_UL320_.jpg
"COSRX Ultra-Light Invisible Sunscreen | SPF50 PA++++, No White Cast, Lightweight & Fast-Absorbing, UV Protection, Hydration boost sunscreen for Sun-Damaged, dry skin. Aloe and Witch Hazel leaf water",825.0,https://m.media-amazon.com/images/I/61g8ze-pgsL._AC_UL320_.jpg
"COSRX Ultra-Light Invisible Sunscreen | SPF50 PA++++, No White Cast, Lightweight & Fast-Absorbing, UV Protection, Hydration boost sunscreen for Sun-Damaged, dry skin. Aloe and Witch Hazel leaf water",825.0,https://m.media-amazon.com/images/I/61g8ze-pgsL._AC_UL320_.jpg
"Beauty of Joseon Relief Sun : Rice + Probiotics (50ml, 1.69fl.oz)",890.0,https://m.media-amazon.com/images/I/61DA-VH24GL._AC_UL320_.jpg
"Beauty of Joseon Relief Sun : Rice + Probiotics (50ml, 1.69fl.oz)",890.0,https://m.media-amazon.com/images/I/61DA-VH24GL._AC_UL320_.jpg
"Beauty of Joseon Relief Sun : Rice + Probiotics (50ml, 1.69fl.oz)",890.0,https://m.media-amazon.com/images/I/61DA-VH24GL._AC_UL320_.jpg
